sgRNA	gene	CRISPR_C6596654.sample	ERS717283.plasmid
PACRGL_CCDS3427.1_ex1_4:20706371-20706394:-_7-2	PACRGL	634	595
CGREF1_CCDS33162.2_ex0_2:27324695-27324718:+_14-6	CGREF1	788	540
LMOD2_CCDS47693.1_ex0_7:123296195-123296218:-_5-3	LMOD2	710	576
GNB3_CCDS8564.1_ex6_12:6952991-6953014:+_5-5	GNB3	827	634
ZDHHC9_CCDS35395.1_ex6_X:128957755-128957778:+_5-2	ZDHHC9	569	805
C22orf23_CCDS13962.1_ex4_22:38347478-38347501:-_5-5	C22orf23	601	554
ARRDC5_CCDS45929.1_ex2_19:4902731-4902754:-_5-5	ARRDC5	450	518
MAP10_CCDS44334.1_ex0_1:232941613-232941636:-_5-4	MAP10	706	706
TRIM7_CCDS4462.1_ex6_5:180631705-180631728:+_14-10	TRIM7	429	620
KLHL38_CCDS43766.1_ex2_8:124664812-124664835:+_5-3	KLHL38	186	335
VSIG10_CCDS44992.1_ex6_12:118520095-118520118:+_5-3	VSIG10	527	661
SLITRK6_CCDS41903.1_ex0_13:86370026-86370049:+_5-2	SLITRK6	65	68
DACH1_CCDS41899.1_ex10_13:72440714-72440737:-_5-4	DACH1	704	824
TSNAXIP1_CCDS10846.2_ex5_16:67859627-67859650:-_5-4	TSNAXIP1	161	800
MAFA_CCDS34955.1_ex0_8:144512415-144512438:+_5-5	MAFA	536	531
ATF7_CCDS44906.1_ex8_12:53937137-53937160:+_8-5	ATF7	40	20
DOCK5_CCDS6047.1_ex5_8:25149586-25149609:-_5-1	DOCK5	920	697
PBOV1_CCDS5190.1_ex0_6:138539339-138539362:-_5-3	PBOV1	0	3
ECH1_CCDS33014.1_ex7_19:39321753-39321776:-_5-3	ECH1	433	435
CLRN2_CCDS47032.1_ex0_4:17517070-17517093:+_5-3	CLRN2	525	408
CACHD1_CCDS628.2_ex4_1:65095142-65095165:+_5-1	CACHD1	553	595
KCNN3_CCDS1072.1_ex6_1:154794563-154794586:-_5-5	KCNN3	237	405
AIFM3_CCDS13786.1_ex3_22:21328360-21328383:-_5-2	AIFM3	461	589
ARMC6_CCDS32965.1_ex0_19:19153668-19153691:+_5-1	ARMC6	327	513
MORC2_CCDS33636.1_ex10_22:31332915-31332938:+_5-1	MORC2	643	650
QPCT_CCDS1790.1_ex2_2:37586795-37586818:-_5-3	QPCT	209	225
CPNE3_CCDS6243.1_ex4_8:87549852-87549875:+_5-4	CPNE3	366	470
TOLLIP_CCDS7723.1_ex3_11:1311474-1311497:+_5-2	TOLLIP	340	320
RPL31_CCDS2049.1_ex1_2:101620621-101620644:+_5-2	RPL31	15	483
EPC1_CCDS60511.1_ex7_10:32576032-32576055:+_5-1	EPC1	583	554
FLT4_CCDS43412.1_ex22_5:180055970-180055993:+_5-3	FLT4	546	482
KRTAP19-8_CCDS42917.1_ex0_21:32410649-32410672:-_3-2	KRTAP19-8	462	494
KTI12_CCDS562.1_ex0_1:52499276-52499299:+_5-5	KTI12	617	767
IGFALS_CCDS10446.1_ex0_16:1842265-1842288:+_5-5	IGFALS	459	512
CLEC12B_CCDS44830.1_ex3_12:10167914-10167937:+_6-5	CLEC12B	39	82
IFT20_CCDS32593.1_ex4_17:26658909-26658932:+_7-7	IFT20	706	569
KLHL5_CCDS33974.1_ex5_4:39098414-39098437:-_5-5	KLHL5	120	112
RIMKLB_CCDS41748.1_ex0_12:8866615-8866638:+_5-1	RIMKLB	203	195
NTMT1_CCDS35160.1_ex1_9:132396346-132396369:+_5-2	NTMT1	700	624
C1orf204_CCDS44253.1_ex3_1:159824576-159824599:-_5-2	C1orf204	1187	826
IDH1_CCDS2381.1_ex7_2:209116155-209116178:+_5-5	IDH1	550	406
ZSCAN4_CCDS12958.1_ex0_19:58187706-58187729:+_5-2	ZSCAN4	41	24
SLC25A21_CCDS55913.1_ex8_14:37283156-37283179:-_5-4	SLC25A21	115	43
VCPKMT_CCDS41951.1_ex4_14:50583025-50583048:-_5-2	VCPKMT	586	671
MAFF_CCDS13968.1_ex1_22:38610704-38610727:+_7-7	MAFF	563	523
SOX4_CCDS4547.1_ex0_6:21594977-21595000:+_5-3	SOX4	256	304
ASZ1_CCDS5772.1_ex10_7:117062313-117062336:-_5-3	ASZ1	0	0
SPA17_CCDS8450.1_ex2_11:124561600-124561623:-_5-5	SPA17	213	279
DOHH_CCDS12108.1_ex3_19:3496553-3496576:-_5-3	DOHH	253	582
MPV17L_CCDS10560.1_ex2_16:15501785-15501808:-_7-7	MPV17L	367	474
XPO4_CCDS41872.1_ex18_13:21417992-21418015:+_5-4	XPO4	270	166
DENND2C_CCDS58018.1_ex17_1:115168367-115168390:-_5-5	DENND2C	250	259
AP5S1_CCDS13070.1_ex0_20:3802840-3802863:-_5-1	AP5S1	586	755
UNK_CCDS45778.2_ex1_17:73805948-73805971:+_5-1	UNK	667	1117
SLAMF9_CCDS1191.1_ex2_1:159923171-159923194:-_5-1	SLAMF9	183	346
UBE2V1_CCDS13426.1_ex1_20:48700772-48700795:+_14-7	UBE2V1	278	164
AKR1C4_CCDS7064.1_ex2_10:5246347-5246370:+_5-1	AKR1C4	253	186
GPR137_CCDS53655.1_ex3_11:64054443-64054466:+_5-3	GPR137	658	526
NUP205_CCDS34759.1_ex12_7:135279449-135279472:-_5-5	NUP205	206	559
HIST1H4G_CCDS4599.1_ex0_6:26247090-26247113:-_5-4	HIST1H4G	1069	774
IKZF1_CCDS59055.1_ex1_7:50367330-50367353:+_5-2	IKZF1	172	298
KLK10_CCDS12817.1_ex2_19:51519271-51519294:+_5-1	KLK10	972	989
ENTPD2_CCDS7025.1_ex6_9:139945989-139946012:-_5-4	ENTPD2	753	622
BDH2_CCDS3663.1_ex4_4:104007635-104007658:-_5-1	BDH2	574	425
CFL1_CCDS8114.1_ex1_11:65623173-65623196:+_5-1	CFL1	308	524
GPR155_CCDS2259.1_ex11_2:175333629-175333652:+_5-1	GPR155	146	269
NODAL_CCDS7304.1_ex2_10:72201257-72201280:+_5-4	NODAL	1631	1623
GFPT1_CCDS33216.1_ex11_2:69581694-69581717:-_5-2	GFPT1	277	481
TBCCD1_CCDS3276.1_ex5_3:186281886-186281909:+_5-4	TBCCD1	406	298
PNPLA5_CCDS14053.1_ex3_22:44282269-44282292:-_5-2	PNPLA5	754	375
ZNF836_CCDS46162.1_ex0_19:52660105-52660128:-_5-1	ZNF836	170	196
CHRAC1_CCDS6379.1_ex0_8:141521701-141521724:-_5-2	CHRAC1	1317	840
KCNK1_CCDS1599.1_ex0_1:233750266-233750289:-_5-2	KCNK1	749	495
FAM178B_CCDS33252.1_ex1_2:97543724-97543747:+_10-2	FAM178B	412	892
TMEM183A_CCDS1432.1_ex3_1:202984160-202984183:-_5-4	TMEM183A	315	307
U2AF1L4_CCDS12473.1_ex4_19:36236034-36236057:+_5-5	U2AF1L4	390	426
CIC_CCDS12601.1_ex9_19:42794713-42794736:-_5-3	CIC	871	1010
GPSM1_CCDS48055.1_ex12_9:139250860-139250883:-_11-8	GPSM1	799	812
MC2R_CCDS11869.1_ex0_18:13885096-13885119:+_5-2	MC2R	509	335
MAGEA1_CCDS14720.1_ex0_X:152482774-152482797:-_5-4	MAGEA1	78	110
CDC42EP4_CCDS11695.1_ex0_17:71282287-71282310:+_5-4	CDC42EP4	261	267
NR3C2_CCDS3772.1_ex7_4:149357771-149357794:+_5-5	NR3C2	655	416
BBC3_CCDS12697.1_ex2_19:47731454-47731477:+_18-11	BBC3	154	266
TMEM180_CCDS7535.1_ex3_10:104231086-104231109:-_5-5	TMEM180	557	516
IVNS1ABP_CCDS1368.1_ex7_1:185274716-185274739:-_5-2	IVNS1ABP	140	73
PPP2R1A_CCDS12849.1_ex5_19:52716196-52716219:+_5-4	PPP2R1A	644	810
PCP4_CCDS33563.1_ex2_21:41300927-41300950:+_2-1	PCP4	315	158
GPIHBP1_CCDS34954.1_ex2_8:144296939-144296962:-_5-3	GPIHBP1	677	694
TMEM236_CCDS41492.1_ex0_10:17794389-17794412:+_5-1	TMEM236	316	187
DIRAS1_CCDS12092.1_ex0_19:2717446-2717469:-_5-2	DIRAS1	1044	733
MBD1_CCDS11941.1_ex10_18:47803343-47803366:+_5-3	MBD1	452	535
CERCAM_CCDS6901.2_ex4_9:131186847-131186870:-_5-1	CERCAM	356	259
OMD_CCDS6696.1_ex1_9:95179658-95179681:+_5-3	OMD	0	2
THAP7_CCDS13787.1_ex0_22:21354686-21354709:+_5-1	THAP7	749	666
ASH1L_CCDS1113.2_ex25_1:155448807-155448830:+_5-1	ASH1L	624	439
RHOA_CCDS2795.1_ex3_3:49412880-49412903:-_5-5	RHOA	264	343
S100A13_CCDS30874.1_ex1_1:153598861-153598884:-_5-5	S100A13	524	513
SP6_CCDS11520.1_ex0_17:45925467-45925490:+_5-3	SP6	143	163
TTC34_CCDS55565.1_ex2_1:2576975-2576998:+_5-2	TTC34	0	0
NAPA_CCDS12702.1_ex6_19:47996731-47996754:+_5-2	NAPA	35	830
MGAT4B_CCDS4448.1_ex13_5:179228794-179228817:-_5-5	MGAT4B	998	671
ZDBF2_CCDS46501.1_ex2_2:207170755-207170778:-_5-4	ZDBF2	587	416
ARTN_CCDS501.1_ex2_1:44402195-44402218:-_5-5	ARTN	794	824
FUT10_CCDS6088.1_ex1_8:33247033-33247056:+_5-2	FUT10	500	390
TANGO2_CCDS13772.1_ex1_22:20030944-20030967:+_14-5	TANGO2	162	272
SLC23A1_CCDS4212.1_ex9_5:138716245-138716268:+_5-2	SLC23A1	966	844
HIST2H2BF_CCDS30846.1_ex0_1:149783745-149783768:-_1-1	HIST2H2BF	74	57
IQSEC2_CCDS35298.1_ex10_X:53283814-53283837:-_5-2	IQSEC2	199	191
AMICA1_CCDS41723.1_ex6_11:118081259-118081282:-_5-3	AMICA1	239	238
C10orf91_CCDS7668.1_ex2_10:134261252-134261275:+_5-2	C10orf91	46	45
PPARD_CCDS4803.1_ex3_6:35391723-35391746:+_5-1	PPARD	1402	962
ASPHD2_CCDS13834.2_ex0_22:26829999-26830022:-_5-4	ASPHD2	265	804
NARS2_CCDS58164.1_ex7_11:78204152-78204175:+_5-5	NARS2	36	62
AK9_CCDS5077.1_ex6_6:109983754-109983777:+_5-3	AK9	0	0
CASC3_CCDS11362.1_ex0_17:38296948-38296971:+_5-1	CASC3	271	318
TECTB_CCDS7571.1_ex2_10:114045965-114045988:-_5-4	TECTB	453	429
GEMIN6_CCDS1799.1_ex1_2:39008876-39008899:-_5-5	GEMIN6	249	566
BCAM_CCDS12644.1_ex1_19:45314500-45314523:+_5-1	BCAM	1227	718
STXBP1_CCDS35146.1_ex9_9:130430357-130430380:+_5-5	STXBP1	527	541
ALG3_CCDS46967.1_ex6_3:183963346-183963369:-_5-3	ALG3	1111	933
ADD3_CCDS7561.1_ex5_10:111878965-111878988:+_5-4	ADD3	98	105
FAM210A_CCDS11866.1_ex2_18:13681720-13681743:+_5-1	FAM210A	121	257
PDE4A_CCDS12238.1_ex4_19:10570314-10570337:+_5-5	PDE4A	569	502
KAL1_CCDS14130.1_ex7_X:8538643-8538666:-_5-2	KAL1	78	55
ARID2_CCDS31783.1_ex1_12:46123888-46123911:-_5-1	ARID2	395	381
FCGRT_CCDS12770.1_ex2_19:50017611-50017634:+_5-5	FCGRT	475	566
GLYCTK_CCDS2852.1_ex0_3:52324679-52324702:+_5-2	GLYCTK	554	364
NPAT_CCDS41710.1_ex12_11:108059881-108059904:-_5-4	NPAT	313	560
COX15_CCDS7481.1_ex6_10:101487294-101487317:-_5-4	COX15	586	632
PCDHA11_CCDS47284.1_ex0_5:140249752-140249775:-_5-4	PCDHA11	909	800
FNDC3B_CCDS3217.1_ex8_3:172025160-172025183:-_5-3	FNDC3B	240	176
ZNF431_CCDS32979.1_ex4_19:21365562-21365585:+_4-4	ZNF431	19	26
TNIK_CCDS46956.1_ex26_3:170906581-170906604:-_5-5	TNIK	628	501
RPS15_CCDS12067.1_ex2_19:1440173-1440196:+_5-4	RPS15	10	326
MGAT3_CCDS13994.2_ex0_22:39883834-39883857:+_5-2	MGAT3	492	531
ALOX12B_CCDS11129.1_ex11_17:7984216-7984239:+_5-4	ALOX12B	698	706
ST3GAL5_CCDS1986.2_ex3_2:86075227-86075250:-_5-5	ST3GAL5	359	401
FAM227B_CCDS32237.1_ex12_15:49882080-49882103:+_5-5	FAM227B	70	117
TXNDC16_CCDS32083.1_ex15_14:53003435-53003458:+_5-4	TXNDC16	295	265
MCMBP_CCDS58099.1_ex7_10:121602910-121602933:+_5-2	MCMBP	483	649
HSPB9_CCDS11418.1_ex0_17:40274978-40275001:+_5-2	HSPB9	635	516
CPLX2_CCDS4396.1_ex1_5:175306064-175306087:+_5-3	CPLX2	288	219
PRPS2_CCDS14150.1_ex1_X:12817462-12817485:-_5-2	PRPS2	289	268
PPP1R36_CCDS9767.1_ex6_14:65035087-65035110:-_5-3	PPP1R36	69	109
C9orf173_CCDS48065.1_ex3_9:140146939-140146962:-_5-4	C9orf173	585	722
LDHAL6A_CCDS7841.1_ex3_11:18497102-18497125:+_5-5	LDHAL6A	331	262
SNX17_CCDS1750.1_ex6_2:27597261-27597284:-_5-4	SNX17	200	309
PRR11_CCDS11614.1_ex2_17:57262889-57262912:+_5-3	PRR11	147	203
LRSAM1_CCDS55347.1_ex10_9:130241681-130241704:+_5-4	LRSAM1	434	298
DDX17_CCDS33646.1_ex9_22:38894488-38894511:-_5-3	DDX17	1027	891
TBC1D22B_CCDS4832.1_ex3_6:37250033-37250056:-_5-3	TBC1D22B	527	618
ZEB2_CCDS2186.1_ex2_2:145157529-145157552:-_5-2	ZEB2	253	227
ABCC10_CCDS4896.1_ex0_6:43400561-43400584:+_5-2	ABCC10	108	463
LRFN1_CCDS46071.1_ex1_19:39805772-39805795:+_5-5	LRFN1	677	667
PAGE2_CCDS14367.1_ex1_X:55117000-55117023:-_2-1	PAGE2	793	535
SLC41A1_CCDS30988.1_ex5_1:205767924-205767947:+_5-1	SLC41A1	319	288
PRM2_CCDS42118.1_ex1_16:11370020-11370043:-_5-1	PRM2	353	714
HAUS7_CCDS35438.1_ex6_X:152728078-152728101:-_5-3	HAUS7	245	477
RHOT2_CCDS10417.1_ex6_16:720270-720293:+_5-3	RHOT2	509	563
PNLDC1_CCDS5271.2_ex2_6:160222179-160222202:-_5-1	PNLDC1	385	450
LCE5A_CCDS1011.1_ex0_1:152484239-152484262:-_5-5	LCE5A	700	614
IRAK4_CCDS44862.1_ex1_12:44166767-44166790:+_5-1	IRAK4	447	416
TAS2R4_CCDS5868.1_ex0_7:141478715-141478738:-_5-5	TAS2R4	358	293
CCT2_CCDS55843.1_ex6_12:69986765-69986788:-_5-5	CCT2	2	131
RSBN1L_CCDS43607.1_ex0_7:77326237-77326260:-_5-3	RSBN1L	574	375
HHATL_CCDS2704.1_ex6_3:42739824-42739847:+_5-1	HHATL	711	678
DMP1_CCDS3623.1_ex4_4:88583369-88583392:+_5-2	DMP1	581	241
PDLIM1_CCDS7441.1_ex3_10:97023755-97023778:+_5-3	PDLIM1	273	225
PCDHGA5_CCDS54925.1_ex0_5:140744626-140744649:-_5-4	PCDHGA5	437	454
UBE2T_CCDS1425.1_ex5_1:202304761-202304784:+_5-5	UBE2T	348	393
ACY3_CCDS8175.1_ex1_11:67412302-67412325:+_5-1	ACY3	152	127
PNMA1_CCDS9818.1_ex0_14:74180105-74180128:-_5-3	PNMA1	669	645
PTPRC_CCDS1397.2_ex3_1:198668745-198668768:-_11-7	PTPRC	669	560
IDE_CCDS53554.1_ex10_10:94239027-94239050:+_5-3	IDE	22	35
C2orf54_CCDS42839.1_ex2_2:241829432-241829455:+_5-1	C2orf54	550	377
ATXN7L3B_CCDS53815.1_ex0_12:74932000-74932023:+_5-2	ATXN7L3B	509	471
BRINP1_CCDS6822.1_ex2_9:121976367-121976390:+_5-3	BRINP1	197	251
CPSF6_CCDS8988.1_ex1_12:69645095-69645118:+_5-1	CPSF6	0	0
SDF2_CCDS11238.1_ex1_17:26982432-26982455:-_5-4	SDF2	23	142
GARNL3_CCDS6869.2_ex8_9:130095368-130095391:+_5-1	GARNL3	532	613
ARPC3_CCDS9146.1_ex5_12:110883249-110883272:+_5-5	ARPC3	658	978
ZC3H6_CCDS46393.1_ex2_2:113060814-113060837:-_5-1	ZC3H6	545	193
CYP1A1_CCDS10268.1_ex5_15:75015272-75015295:-_5-5	CYP1A1	518	693
SATB1_CCDS2631.1_ex6_3:18456689-18456712:-_5-4	SATB1	786	531
C10orf88_CCDS7632.1_ex5_10:124713558-124713581:-_5-5	C10orf88	441	406
CDK6_CCDS5628.1_ex3_7:92300834-92300857:-_5-1	CDK6	368	567
VMAC_CCDS32881.1_ex1_19:5908896-5908919:-_5-4	VMAC	648	721
STK10_CCDS34290.1_ex10_5:171520722-171520745:+_5-1	STK10	486	590
PMEL_CCDS55833.1_ex7_12:56352306-56352329:+_5-5	PMEL	290	331
CTBS_CCDS698.1_ex6_1:85039965-85039988:-_5-5	CTBS	769	487
EEF1D_CCDS47930.1_ex4_8:144663447-144663470:+_11-3	EEF1D	1075	1267
MAGI1_CCDS2904.1_ex22_3:66023721-66023744:-_5-4	MAGI1	979	1058
TNFAIP6_CCDS2193.1_ex1_2:152220572-152220595:+_5-3	TNFAIP6	102	128
ME1_CCDS34492.1_ex12_6:84117517-84117540:+_5-5	ME1	44	27
UBAC2_CCDS45064.1_ex5_13:99970296-99970319:+_5-4	UBAC2	114	225
SOWAHA_CCDS43361.1_ex0_5:132149492-132149515:+_5-2	SOWAHA	497	486
CDIPT_CCDS10657.1_ex3_16:29872475-29872498:+_5-4	CDIPT	484	415
GIMAP8_CCDS34777.1_ex0_7:150164091-150164114:+_5-1	GIMAP8	600	488
MRPL42_CCDS9045.1_ex2_12:93873230-93873253:-_5-3	MRPL42	72	40
ZNF737_CCDS54238.1_ex0_19:20728276-20728299:+_5-2	ZNF737	72	190
UCK1_CCDS48046.1_ex4_9:134405857-134405880:+_5-4	UCK1	632	618
IGDCC4_CCDS10206.1_ex13_15:65688346-65688369:+_5-2	IGDCC4	1273	849
DLL3_CCDS12537.1_ex1_19:39990023-39990046:+_5-2	DLL3	1016	731
ARHGEF2_CCDS1125.1_ex11_1:155931563-155931586:-_5-1	ARHGEF2	569	625
PAGE5_CCDS14368.1_ex2_X:55248235-55248258:+_4-2	PAGE5	117	77
SGMS1_CCDS7240.1_ex4_10:52103747-52103770:-_5-5	SGMS1	138	161
GPC1_CCDS2534.1_ex2_2:241401728-241401751:-_5-3	GPC1	419	504
C16orf13_CCDS32352.1_ex2_16:686136-686159:-_5-3	C16orf13	791	663
FANCF_CCDS7857.1_ex0_11:22647176-22647199:+_5-4	FANCF	480	361
FAM199X_CCDS35364.1_ex1_X:103420401-103420424:-_5-2	FAM199X	121	131
CHRNA2_CCDS6059.1_ex4_8:27327417-27327440:-_5-5	CHRNA2	1182	837
B3GNT9_CCDS45509.1_ex0_16:67184111-67184134:+_5-2	B3GNT9	243	316
C11orf48_CCDS8028.1_ex4_11:62437184-62437207:-_5-3	C11orf48	789	837
C11orf35_CCDS7701.1_ex12_11:558865-558888:+_5-5	C11orf35	1934	803
ZSCAN31_CCDS4649.1_ex0_6:28294305-28294328:-_8-2	ZSCAN31	291	210
MYOM3_CCDS41281.1_ex31_1:24426192-24426215:-_5-4	MYOM3	151	176
VCAN_CCDS4060.1_ex1_5:82786002-82786025:-_5-1	VCAN	291	387
ATP13A2_CCDS175.1_ex26_1:17331996-17332019:-_5-5	ATP13A2	746	748
SATB1_CCDS2631.1_ex6_3:18456671-18456694:-_5-3	SATB1	836	673
PPAP2B_CCDS604.1_ex4_1:57002753-57002776:+_5-5	PPAP2B	61	103
TSEN2_CCDS2611.1_ex3_3:12544959-12544982:-_5-5	TSEN2	285	392
VWF_CCDS8539.1_ex43_12:6181538-6181561:+_5-5	VWF	650	706
NUDT13_CCDS31220.1_ex2_10:74881945-74881968:-_11-3	NUDT13	624	247
MAK_CCDS4516.1_ex9_6:10813875-10813898:-_5-5	MAK	16	27
SOX13_CCDS44299.1_ex1_1:204083538-204083561:+_5-3	SOX13	84	79
ABHD1_CCDS1736.1_ex4_2:27352367-27352390:+_5-5	ABHD1	831	497
KLHL38_CCDS43766.1_ex2_8:124664772-124664795:-_5-2	KLHL38	517	480
ENSA_CCDS958.1_ex2_1:150599961-150599984:+_9-7	ENSA	229	343
FAM118B_CCDS8470.1_ex1_11:126110726-126110749:+_5-1	FAM118B	304	335
REEP4_CCDS6024.1_ex3_8:21997017-21997040:-_5-2	REEP4	459	564
RAB22A_CCDS33497.1_ex4_20:56928491-56928514:+_5-4	RAB22A	0	0
TRIM23_CCDS3986.1_ex7_5:64906815-64906838:-_5-1	TRIM23	50	31
CHRM4_CCDS44581.1_ex0_11:46407423-46407446:+_5-2	CHRM4	460	465
SEPT1_CCDS10678.3_ex8_16:30393425-30393448:+_5-5	SEPT1	317	372
CRYM_CCDS10597.1_ex6_16:21288846-21288869:-_5-5	CRYM	658	489
FOLH1_CCDS31493.1_ex8_11:49194989-49195012:-_11-3	FOLH1	372	359
GGPS1_CCDS1604.1_ex2_1:235505561-235505584:+_5-4	GGPS1	71	196
SPESP1_CCDS10230.1_ex1_15:69238164-69238187:+_5-3	SPESP1	225	316
ZSCAN25_CCDS5671.2_ex1_7:99219127-99219150:-_5-4	ZSCAN25	952	753
NUDT16L1_CCDS10519.1_ex1_16:4744157-4744180:-_5-4	NUDT16L1	780	719
GABRQ_CCDS14707.1_ex5_X:151818304-151818327:+_5-3	GABRQ	333	210
CIDEC_CCDS2587.1_ex3_3:9918786-9918809:-_5-4	CIDEC	598	424
WDR70_CCDS34147.1_ex7_5:37480055-37480078:+_5-3	WDR70	245	264
TYW1_CCDS5538.1_ex2_7:66463919-66463942:+_5-5	TYW1	443	338
NKX2-3_CCDS41558.1_ex1_10:101294755-101294778:+_5-5	NKX2-3	760	999
FNTB_CCDS9769.1_ex0_14:65453769-65453792:+_5-1	FNTB	218	444
IL6ST_CCDS3971.1_ex12_5:55264131-55264154:-_5-2	IL6ST	40	177
LNX2_CCDS9323.1_ex6_13:28141823-28141846:+_5-2	LNX2	727	630
SRP14_CCDS42017.1_ex2_15:40330504-40330527:-_5-2	SRP14	61	329
ARL14_CCDS3192.1_ex0_3:160395223-160395246:+_5-1	ARL14	0	2
C19orf10_CCDS12133.1_ex5_19:4670220-4670243:+_5-5	C19orf10	622	284
HIST1H3G_CCDS4602.1_ex0_6:26271495-26271518:+_5-5	HIST1H3G	863	1443
PCDHA4_CCDS54916.1_ex0_5:140187505-140187528:-_5-2	PCDHA4	0	1
MKKS_CCDS13111.1_ex3_20:10393395-10393418:-_5-1	MKKS	346	424
PFDN2_CCDS1217.1_ex2_1:161072134-161072157:-_5-5	PFDN2	165	410
ZNHIT3_CCDS11312.1_ex1_17:34842788-34842811:+_6-2	ZNHIT3	138	170
AGPAT5_CCDS34796.1_ex0_8:6566380-6566403:+_5-2	AGPAT5	140	258
PHKA1_CCDS14421.1_ex22_X:71876065-71876088:+_5-3	PHKA1	342	240
MYH9_CCDS13927.1_ex30_22:36714268-36714291:-_5-3	MYH9	138	141
RBBP7_CCDS14179.1_ex10_X:16887213-16887236:+_5-5	RBBP7	554	388
FASTKD2_CCDS2371.1_ex2_2:207635987-207636010:-_5-4	FASTKD2	65	104
SLC35B2_CCDS34462.1_ex0_6:44223189-44223212:+_5-3	SLC35B2	551	773
GPR18_CCDS9491.1_ex0_13:99907462-99907485:+_5-1	GPR18	687	867
BCL2_CCDS11981.1_ex1_18:60985510-60985533:+_5-2	BCL2	451	289
DDX3X_CCDS43931.1_ex7_X:41203018-41203041:-_5-4	DDX3X	0	29
CBX2_CCDS11764.1_ex1_17:77752196-77752219:-_5-1	CBX2	912	825
ASB7_CCDS10387.1_ex1_15:101169711-101169734:-_5-2	ASB7	580	381
NFX1_CCDS6538.1_ex1_9:33294668-33294691:+_5-3	NFX1	458	415
CAPN7_CCDS2624.1_ex4_3:15262381-15262404:-_5-2	CAPN7	398	293
HTR1D_CCDS231.1_ex0_1:23520526-23520549:+_5-3	HTR1D	215	233
ARHGAP12_CCDS59214.1_ex15_10:32197406-32197429:+_5-5	ARHGAP12	196	127
PFDN1_CCDS4222.1_ex2_5:139680037-139680060:-_4-4	PFDN1	26	104
RAD50_CCDS34233.1_ex2_5:131911494-131911517:-_5-2	RAD50	526	354
GPR162_CCDS44819.1_ex2_12:6935413-6935436:+_5-3	GPR162	558	388
TRIM38_CCDS4568.1_ex4_6:25973468-25973491:-_5-5	TRIM38	309	168
ZC2HC1C_CCDS41972.1_ex0_14:75537683-75537706:-_5-5	ZC2HC1C	451	419
C1orf137_CCDS60233.1_ex1_1:117237385-117237408:+_5-1	C1orf137	422	506
RRP1B_CCDS33577.1_ex1_21:45089836-45089859:-_5-1	RRP1B	76	157
P2RX6_CCDS13788.2_ex4_22:21377297-21377320:-_5-4	P2RX6	694	445
TFRC_CCDS3312.1_ex15_3:195800907-195800930:-_5-5	TFRC	237	406
PIK3C2B_CCDS1446.1_ex31_1:204438427-204438450:+_5-4	PIK3C2B	260	359
AUNIP_CCDS266.1_ex0_1:26162232-26162255:+_5-4	AUNIP	358	351
FKBP15_CCDS48007.1_ex16_9:115952816-115952839:+_5-1	FKBP15	383	270
TXNL4B_CCDS10906.1_ex0_16:72120674-72120697:+_5-1	TXNL4B	129	351
CLDN12_CCDS5618.1_ex0_7:90042260-90042283:-_5-4	CLDN12	619	397
POC1A_CCDS2846.1_ex6_3:52181081-52181104:+_5-1	POC1A	1123	1296
PLXDC2_CCDS60497.1_ex1_10:20290893-20290916:+_5-2	PLXDC2	263	297
TF_CCDS3080.1_ex4_3:133474299-133474322:-_5-3	TF	379	262
C9_CCDS3929.1_ex6_5:39331832-39331855:-_5-2	C9	521	358
GTF2IRD1_CCDS47613.1_ex6_7:73938427-73938450:+_5-3	GTF2IRD1	630	532
LSP1_CCDS31334.1_ex3_11:1904700-1904723:+_5-4	LSP1	341	304
TMEM185B_CCDS58722.1_ex0_2:120980328-120980351:-_5-3	TMEM185B	692	647
CCBL1_CCDS43884.1_ex10_9:131604991-131605014:-_5-5	CCBL1	836	873
PROK2_CCDS2916.1_ex1_3:71830671-71830694:-_5-3	PROK2	314	182
ZNF326_CCDS727.1_ex4_1:90473225-90473248:-_8-7	ZNF326	111	174
UGT1A10_CCDS33403.1_ex2_2:234676496-234676519:-_5-4	UGT1A10	909	673
DAND5_CCDS12291.1_ex0_19:13080786-13080809:-_5-4	DAND5	302	346
R3HDML_CCDS13329.1_ex0_20:42965898-42965921:-_5-1	R3HDML	933	1086
MAGEB18_CCDS14216.1_ex0_X:26157775-26157798:+_5-5	MAGEB18	346	375
GTPBP4_CCDS31132.1_ex4_10:1043174-1043197:-_5-4	GTPBP4	102	394
GLYCTK_CCDS2852.1_ex0_3:52324513-52324536:-_5-1	GLYCTK	1245	842
TRAPPC6A_CCDS12655.1_ex2_19:45667478-45667501:+_7-1	TRAPPC6A	641	806
LY6G5C_CCDS34401.2_ex1_6:31646981-31647004:+_5-3	LY6G5C	680	352
FERMT3_CCDS8059.1_ex0_11:63974946-63974969:+_5-1	FERMT3	901	630
C3AR1_CCDS8588.1_ex0_12:8212426-8212449:-_5-3	C3AR1	693	661
LCE2C_CCDS1019.1_ex0_1:152648598-152648621:-_2-1	LCE2C	469	549
SLC16A8_CCDS13966.1_ex3_22:38478722-38478745:-_5-5	SLC16A8	362	493
CENPU_CCDS3838.1_ex7_4:185637678-185637701:-_5-2	CENPU	36	48
STK39_CCDS42770.1_ex12_2:168997237-168997260:-_5-2	STK39	366	432
C2CD4C_CCDS45890.1_ex0_19:407715-407738:+_5-1	C2CD4C	594	435
